no;i;t;y;x;z;e;outlier
1941;i_0195;t_01;-1.540023355;-1.403839033;1.373946923;0.50529658;FALSE
1942;i_0195;t_02;6.238591399;-0.398823931;-0.163273749;6.856219185;TRUE
1943;i_0195;t_03;-2.021886726;-0.1104218;-1.620167983;-2.132866075;TRUE
1944;i_0195;t_04;-1.816488178;-0.924078451;-0.943427199;-0.367054228;FALSE
1945;i_0195;t_05;-1.195200921;-1.357243;-0.214450719;-0.05031381;FALSE
1946;i_0195;t_06;2.170318094;-1.194604483;0.064639732;3.50264829;TRUE
1947;i_0195;t_07;-0.301344858;-0.528487779;-0.118531619;0.835288047;FALSE
1948;i_0195;t_08;-0.07041421;-0.452626887;-1.620920837;0.458650633;FALSE
1949;i_0195;t_09;1.77693798;1.419485193;-0.693927565;0.632940538;FALSE
1950;i_0195;t_10;-0.992944169;-1.285681145;-0.334451125;0.701434999;FALSE
1951;i_0196;t_01;0.0863968;0.381148939;1.005327047;-0.054065736;FALSE
1952;i_0196;t_02;1.109356677;-0.417468601;-2.004353066;1.344834635;FALSE
1953;i_0196;t_03;1.400733521;0.092861421;-0.895960564;0.685676452;FALSE
1954;i_0196;t_04;-0.981095597;-0.663584536;-1.446818651;-0.192950061;FALSE
1955;i_0196;t_05;1.46541884;0.80282739;1.562718048;0.049441061;FALSE
1956;i_0196;t_06;-1.997528379;-1.703082645;-0.916725368;-0.557514519;FALSE
1957;i_0196;t_07;-0.445016692;0.153907073;2.490796687;-0.391573138;FALSE
1958;i_0196;t_08;-0.025973669;0.0260755;1.046009923;-0.376405712;FALSE
1959;i_0196;t_09;0.21509681;1.055863379;1.88704941;-0.966073317;FALSE
1960;i_0196;t_10;-1.383177404;-0.224467114;-1.652976433;-1.150806765;TRUE
1961;i_0197;t_01;0.272254628;0.496596389;-0.193170336;0.655954085;FALSE
1962;i_0197;t_02;0.564952961;0.399633955;2.392856934;0.622937805;FALSE
1963;i_0197;t_03;5.228790844;-0.646912751;0.577301413;5.89311739;TRUE
1964;i_0197;t_04;-1.526080791;-0.083762765;-0.515257135;-0.678147584;FALSE
1965;i_0197;t_05;-0.79348565;-0.1336212;-0.661135188;-0.633405397;FALSE
1966;i_0197;t_06;0.706080014;1.119603855;0.61993187;-0.036983184;FALSE
1967;i_0197;t_07;11.31366066;0.239220973;-1.584109898;11.92139976;TRUE
1968;i_0197;t_08;-0.048240246;0.290602216;0.915133419;-0.023589561;FALSE
1969;i_0197;t_09;1.099500878;2.343601418;-1.594347197;-0.729797845;FALSE
1970;i_0197;t_10;-0.722611995;0.416298112;-0.63885148;-0.49139714;FALSE
1971;i_0198;t_01;0.09730376;0.362481078;-0.335827591;0.127732945;FALSE
1972;i_0198;t_02;0.617000255;0.531682625;0.27100946;0.055550845;FALSE
1973;i_0198;t_03;6.894591509;1.548042238;1.074074529;4.876577482;TRUE
1974;i_0198;t_04;0.312085631;0.961488301;1.00614933;-0.37261781;FALSE
1975;i_0198;t_05;1.4909519;0.338436179;-0.313533439;0.691589192;FALSE
1976;i_0198;t_06;0.016085485;-0.610953004;-1.633881599;0.516193564;FALSE
1977;i_0198;t_07;-0.349913153;0.35705205;1.786431813;-0.347390718;FALSE
1978;i_0198;t_08;0.209272615;0.14150868;-1.553867943;-0.104368748;FALSE
1979;i_0198;t_09;-2.030507862;-1.836291344;1.089522922;-0.167299407;FALSE
1980;i_0198;t_10;-1.248523985;-1.541031046;-0.490490534;0.452634446;FALSE
1981;i_0199;t_01;-1.751003582;-1.794382864;-0.236099727;0.387082076;FALSE
1982;i_0199;t_02;1.714671183;1.414514908;2.221402266;0.221182021;FALSE
1983;i_0199;t_03;1.80514095;0.618337892;0.129797833;0.667623801;FALSE
1984;i_0199;t_04;-2.751404179;-2.350455387;0.451783254;-0.173371402;FALSE
1985;i_0199;t_05;1.147330062;0.467031586;1.650733979;0.170164477;FALSE
1986;i_0199;t_06;0.557595224;0.063831938;-0.610887897;0.333710891;FALSE
1987;i_0199;t_07;-0.769166136;-0.256260442;-0.150537514;-0.202538678;FALSE
1988;i_0199;t_08;-2.363088035;-0.744522038;1.062908589;-1.839906149;TRUE
1989;i_0199;t_09;-1.049051912;-1.269025277;0.449291078;0.197683008;FALSE
1990;i_0199;t_10;1.24788365;0.862628008;-0.828819898;0.496175557;FALSE
1991;i_0200;t_01;-0.875544952;-0.576934672;-0.673408407;-0.314381115;FALSE
1992;i_0200;t_02;0.217249874;-0.132267348;-0.708419327;-0.088930659;FALSE
1993;i_0200;t_03;1.861070488;0.586828101;0.580739661;0.395589502;FALSE
1994;i_0200;t_04;-0.714165054;0.535000277;-0.341013009;-1.381061569;FALSE
1995;i_0200;t_05;0.894518901;-0.393409937;1.115161267;0.41832121;FALSE
1996;i_0200;t_06;0.018920404;-0.540609417;0.670893905;0.040003798;FALSE
1997;i_0200;t_07;-0.039508461;0.259450915;-0.998891106;-0.348065988;FALSE
1998;i_0200;t_08;-1.450752193;-1.178278761;0.377886271;-0.853287212;FALSE
1999;i_0200;t_09;-1.495188574;0.306138479;-0.22357499;-2.183091038;TRUE
2000;i_0200;t_10;1.407472722;0.173481229;-0.199520643;0.98543778;FALSE
2001;i_0201;t_01;-0.397010729;0.250578067;0.053795105;0.390984595;FALSE
2002;i_0201;t_02;-0.701894404;-0.277924049;0.753430747;0.191925989;FALSE
2003;i_0201;t_03;-1.344848691;-1.724735734;0.249850483;0.555578383;FALSE
2004;i_0201;t_04;-3.288268185;-2.006704944;-0.444104837;-0.359115254;FALSE
2005;i_0201;t_05;-1.349282884;-1.29180833;-0.050270157;0.127262045;FALSE
2006;i_0201;t_06;0.816252562;0.365838228;-0.467779183;0.985232536;FALSE
2007;i_0201;t_07;-0.268834832;-0.152203254;-2.63057717;0.888606035;FALSE
2008;i_0201;t_08;-3.945171938;-0.73409409;0.246177356;-2.737547403;TRUE
2009;i_0201;t_09;-2.32347127;-0.781972057;-0.664574583;-0.868918973;FALSE
2010;i_0201;t_10;0.658979432;0.551567035;-1.983366242;0.913202909;FALSE
2011;i_0202;t_01;-0.82069397;-1.610840984;1.766384245;0.929402619;FALSE
2012;i_0202;t_02;0.816701078;0.748176433;0.795939847;-0.214896797;FALSE
2013;i_0202;t_03;0.949669103;0.449296011;-0.422498554;-0.223253354;FALSE
2014;i_0202;t_04;-0.014575583;-0.87006252;-1.302480957;0.878617139;FALSE
2015;i_0202;t_05;0.682336511;-0.097747931;-1.941347382;0.065503255;FALSE
2016;i_0202;t_06;1.093138722;0.893100214;1.72685031;-0.164461075;FALSE
2017;i_0202;t_07;1.847543607;1.350915095;1.020019064;0.602548339;FALSE
2018;i_0202;t_08;-2.229881084;1.488970394;0.253528469;-4.144638819;TRUE
2019;i_0202;t_09;0.469150391;0.371067213;0.671852799;-0.128654368;FALSE
2020;i_0202;t_10;0.818157887;-0.214473244;-0.532328017;0.939103857;FALSE
2021;i_0203;t_01;0.483694419;0.45549459;0.283763693;0.162040821;FALSE
2022;i_0203;t_02;0.662208771;-0.25811111;0.05003318;0.631483826;FALSE
2023;i_0203;t_03;0.643355548;-1.002923752;-0.291929914;0.917238241;FALSE
2024;i_0203;t_04;1.01866908;0.844143483;0.767377518;0.192241186;FALSE
2025;i_0203;t_05;1.491351484;0.694658776;-0.837648033;0.076696907;FALSE
2026;i_0203;t_06;1.188621295;1.261003748;-0.150508647;-0.442296649;FALSE
2027;i_0203;t_07;-2.503511575;1.666559289;-0.519647758;-4.06956565;TRUE
2028;i_0203;t_08;1.569641317;1.471857938;-1.874664288;-0.333418574;FALSE
2029;i_0203;t_09;0.386081918;0.789315705;0.388276017;-0.635385946;FALSE
2030;i_0203;t_10;0.177293611;-0.036454271;1.598208159;0.114805995;FALSE
2031;i_0204;t_01;-1.39284495;-0.091283277;0.985056278;-0.886229933;FALSE
2032;i_0204;t_02;-0.670312425;-0.412862939;1.229755086;-0.264794793;FALSE
2033;i_0204;t_03;1.107082192;-0.781061198;-0.715530001;1.440593079;FALSE
2034;i_0204;t_04;4.874213204;-0.390092785;-0.128049089;5.563512325;TRUE
2035;i_0204;t_05;1.561802392;0.613837622;0.757928477;0.509459717;FALSE
2036;i_0204;t_06;0.529319399;0.38467702;-0.382850494;0.05621893;FALSE
2037;i_0204;t_07;-1.456525008;-1.20565665;0.430750714;0.131127604;FALSE
2038;i_0204;t_08;1.464782532;1.19785122;-2.050887962;0.117220106;FALSE
2039;i_0204;t_09;1.896892431;1.291141267;-0.30593991;0.655089753;FALSE
2040;i_0204;t_10;0.624968503;1.483071603;0.404319231;-0.675554239;FALSE
2041;i_0205;t_01;-2.241158106;-1.223595236;2.426573547;-0.653071139;FALSE
2042;i_0205;t_02;0.471355766;-0.413174634;-0.364755849;0.826345085;FALSE
2043;i_0205;t_03;0.549447398;-0.409580866;0.478058283;0.460637945;FALSE
2044;i_0205;t_04;-0.683477633;-0.451164718;0.835378697;0.016053412;FALSE
2045;i_0205;t_05;-10.70357946;-0.564698952;-2.228735955;-10.62822557;TRUE
2046;i_0205;t_06;-1.115668302;-0.560010334;-0.672761532;-0.694921424;FALSE
2047;i_0205;t_07;-1.01527525;-0.970558067;1.32920686;0.286438771;TRUE
2048;i_0205;t_08;-0.252918144;-0.562823546;-0.682992604;0.109354188;FALSE
2049;i_0205;t_09;-0.457503492;-0.332036443;0.394759991;-0.126968469;FALSE
2050;i_0205;t_10;-0.191761732;0.19365011;0.47049013;-0.253702989;FALSE
2051;i_0206;t_01;0.6889899;0.605642856;-0.68940943;0.2709558;FALSE
2052;i_0206;t_02;0.66220237;0.957873599;1.354367512;-0.53073952;FALSE
2053;i_0206;t_03;-0.594335472;-0.800818439;0.03966182;-0.468790328;FALSE
2054;i_0206;t_04;3.016851623;0.042548656;-1.242801927;3.04578632;TRUE
2055;i_0206;t_05;2.976192531;2.335700862;-1.02773533;-0.025736368;FALSE
2056;i_0206;t_06;-0.157208445;-0.461867456;1.315867697;-0.011487422;FALSE
2057;i_0206;t_07;1.336856758;0.740429906;0.66399995;0.750699831;FALSE
2058;i_0206;t_08;-0.346743844;-0.698344661;0.95379519;-0.025833373;FALSE
2059;i_0206;t_09;1.083094696;1.065368901;-0.06600093;-0.1606586;FALSE
2060;i_0206;t_10;0.294562795;0.545516821;1.691707817;-0.296128149;FALSE
2061;i_0207;t_01;-1.282332417;-0.91820932;0.450645836;0.092494544;FALSE
2062;i_0207;t_02;1.482596689;1.025191344;0.225659393;0.491345939;FALSE
2063;i_0207;t_03;1.143438189;1.125738403;1.115032281;-0.388564624;FALSE
2064;i_0207;t_04;0.73958589;0.882800385;-0.718709125;0.197277743;FALSE
2065;i_0207;t_05;-2.001479349;-2.768078611;0.213945606;0.36938011;FALSE
2066;i_0207;t_06;-6.655426226;0.143826579;1.024121571;-6.846390352;TRUE
2067;i_0207;t_07;1.342147092;1.519883125;1.639952309;0.245545831;FALSE
2068;i_0207;t_08;0.564956654;-0.171316078;1.329763595;0.627847427;FALSE
2069;i_0207;t_09;-0.611344338;-0.658144999;-0.831477735;0.137425152;FALSE
2070;i_0207;t_10;-0.796421219;-0.154294602;-0.675759672;-0.418291855;FALSE
2071;i_0208;t_01;-2.519735484;-2.383039316;-0.37663391;-0.027473298;FALSE
2072;i_0208;t_02;-0.672402014;-1.138297091;-0.073183101;0.152440899;FALSE
2073;i_0208;t_03;0.853125581;-0.087255533;-0.224308881;0.186721931;FALSE
2074;i_0208;t_04;-0.468510511;0.835326721;1.063793848;-1.310739767;FALSE
2075;i_0208;t_05;2.383519995;0.212110868;0.301047287;1.426795203;FALSE
2076;i_0208;t_06;-1.1384628;0.641346301;0.202457326;-2.174341421;TRUE
2077;i_0208;t_07;-1.304528868;-1.032100968;-1.05800457;-0.196540809;FALSE
2078;i_0208;t_08;2.898357783;1.485770654;-0.075999736;0.956767052;FALSE
2079;i_0208;t_09;2.213176544;1.190476247;-0.597713151;0.765930015;FALSE
2080;i_0208;t_10;0.24761052;0.617226731;-1.723464937;-0.493176221;FALSE
2081;i_0209;t_01;-0.676816195;-0.172938324;0.359673574;0.274209056;FALSE
2082;i_0209;t_02;-0.285582252;0.861580441;-0.522054712;-0.791752813;FALSE
2083;i_0209;t_03;-0.872646777;-0.620085925;2.063457137;-0.337355977;FALSE
2084;i_0209;t_04;1.973247485;-0.878213047;-0.501048601;3.513422055;TRUE
2085;i_0209;t_05;-2.18739028;-2.228595147;0.468013655;-0.034544999;FALSE
2086;i_0209;t_06;-0.419956204;0.193263225;1.470270565;-0.338887692;FALSE
2087;i_0209;t_07;-4.377755278;-2.312656717;0.625059126;-1.320347412;FALSE
2088;i_0209;t_08;-1.803464187;-0.024333792;-0.747702587;-1.566086415;FALSE
2089;i_0209;t_09;0.185496457;0.441340589;-1.606624109;0.156249643;FALSE
2090;i_0209;t_10;0.589161433;0.789576754;0.745687553;0.344888727;FALSE
2091;i_0210;t_01;0.190452514;1.021819627;-0.785277985;-0.133734439;FALSE
2092;i_0210;t_02;-0.330182722;0.61526116;-0.49443224;-0.670488255;FALSE
2093;i_0210;t_03;-0.634196136;-0.859577856;0.003823683;0.060132343;FALSE
2094;i_0210;t_04;15.50396534;0.890748976;-0.171053361;15.19472364;TRUE
2095;i_0210;t_05;-0.044793911;0.063274747;1.122711113;-0.264272778;FALSE
2096;i_0210;t_06;-1.284967826;-1.864661056;-0.945672564;0.773570714;TRUE
2097;i_0210;t_07;-1.947598715;-0.113136851;0.258193616;-1.170164967;TRUE
2098;i_0210;t_08;-3.126712076;-1.783386376;1.045587869;-1.210735973;FALSE
2099;i_0210;t_09;-1.287390516;-1.053490441;0.45717843;0.097739447;FALSE
2100;i_0210;t_10;-1.639859093;-0.619354677;-0.282299869;-0.55565462;FALSE
2101;i_0211;t_01;0.031291877;-0.586938577;-0.496165305;0.614511;FALSE
2102;i_0211;t_02;1.762575328;0.926975732;-0.173297611;0.409203095;FALSE
2103;i_0211;t_03;1.65740136;-0.065405845;-0.855111303;0.856205701;FALSE
2104;i_0211;t_04;-0.90539423;-0.937111759;2.368136681;-0.088127329;FALSE
2105;i_0211;t_05;12.36909951;-0.633859434;-0.601235237;12.1454027;TRUE
2106;i_0211;t_06;0.20012061;-0.575224286;-0.373091119;0.267870254;FALSE
2107;i_0211;t_07;-0.21761662;0.188221042;0.122557351;-0.442892893;FALSE
2108;i_0211;t_08;0.551647741;0.539655974;-2.15246512;-0.556770633;FALSE
2109;i_0211;t_09;0.425710576;-0.42088407;0.374013703;0.476882041;FALSE
2110;i_0211;t_10;0.214504678;-0.33946656;1.134237844;0.317468906;FALSE
2111;i_0212;t_01;0.871294302;0.518080388;2.458140444;0.482503627;FALSE
2112;i_0212;t_02;-0.765501924;-0.869387621;-1.696156236;-0.189501637;FALSE
2113;i_0212;t_03;-9.377717641;-0.160670914;1.023667075;-9.950639065;TRUE
2114;i_0212;t_04;-1.205029288;-0.142616787;0.151513515;-1.049248193;FALSE
2115;i_0212;t_05;0.704170759;-0.765210968;1.651365303;0.744834647;FALSE
2116;i_0212;t_06;-4.645615628;-0.659800571;-0.125064934;-4.360280532;TRUE
2117;i_0212;t_07;0.32461332;-0.30740544;1.670452067;0.727972696;FALSE
2118;i_0212;t_08;-0.081251919;-0.88192745;-2.644858377;0.364922299;FALSE
2119;i_0212;t_09;0.333783;-0.095345159;-0.929295921;0.19242472;FALSE
2120;i_0212;t_10;-1.033725917;-1.275969373;1.02705536;0.138750291;FALSE
2121;i_0213;t_01;-0.002808167;0.375584984;0.994194773;0.45373635;FALSE
2122;i_0213;t_02;-0.903762867;-0.469230373;-0.3909539;-0.025080041;FALSE
2123;i_0213;t_03;-0.68354925;0.798933204;-0.240052509;-1.513235003;FALSE
2124;i_0213;t_04;-0.832436167;0.426288199;-0.11095832;-0.542720268;FALSE
2125;i_0213;t_05;0.281333441;-0.512132013;1.639353232;0.771758163;FALSE
2126;i_0213;t_06;-1.551620221;-0.347515537;-1.329930128;-0.875730371;FALSE
2127;i_0213;t_07;-0.806576167;0.609392746;-0.066265751;-0.617175189;FALSE
2128;i_0213;t_08;1.112150769;0.735464318;-0.205171601;0.643773006;FALSE
2129;i_0213;t_09;0.517769086;0.476708561;1.668739799;0.507196875;FALSE
2130;i_0213;t_10;-0.523796336;0.328285767;0.138993444;-0.25273548;FALSE
2131;i_0214;t_01;-11.77970412;-1.781267475;0.043032221;-9.255020949;TRUE
2132;i_0214;t_02;-0.523598853;0.119396421;-0.576909928;-0.322256631;FALSE
2133;i_0214;t_03;-12.80648851;-1.418295372;-1.639460458;-11.5076595;TRUE
2134;i_0214;t_04;-1.170516527;0.076034378;0.060319017;-0.619260618;FALSE
2135;i_0214;t_05;-8.697941614;-0.660833242;-0.650186208;-8.147529475;TRUE
2136;i_0214;t_06;0.032019904;-0.105506046;-1.617055162;0.377186452;FALSE
2137;i_0214;t_07;-1.386587644;-1.180085888;-0.055627364;0.503578157;FALSE
2138;i_0214;t_08;6.950513183;-0.164359186;-0.439805009;7.293245115;TRUE
2139;i_0214;t_09;1.171439705;1.519440774;-0.022084332;0.02942147;FALSE
2140;i_0214;t_10;0.814264835;1.825165078;0.254035992;-0.500267432;FALSE
2141;i_0215;t_01;-2.591302674;-2.48863985;0.377064709;0.311866345;FALSE
2142;i_0215;t_02;-1.110528346;-1.65432225;-0.323755261;0.535646027;FALSE
2143;i_0215;t_03;-1.753279783;-1.420855281;1.061204721;-0.780777383;FALSE
2144;i_0215;t_04;-1.416104897;-1.276296566;2.312091101;0.158595435;FALSE
2145;i_0215;t_05;2.964672604;2.079100799;-0.797466951;0.446264181;FALSE
2146;i_0215;t_06;0.732975832;1.015536021;0.114543649;-0.371786208;FALSE
2147;i_0215;t_07;-0.292374335;-0.109612816;1.343314082;0.198431873;FALSE
2148;i_0215;t_08;0.804900075;0.981518881;1.148611803;-0.327132583;FALSE
2149;i_0215;t_09;2.293604099;2.261347207;0.850558993;0.08079291;FALSE
2150;i_0215;t_10;0.175257734;0.637089924;-1.354163271;-0.2800859;FALSE
2151;i_0216;t_01;0.817112422;1.775536543;-0.146329284;-0.315943229;FALSE
2152;i_0216;t_02;-1.195593032;-1.147501547;-0.767511496;0.17171236;FALSE
2153;i_0216;t_03;-0.61498974;-1.079322594;-2.243199603;0.243931695;FALSE
2154;i_0216;t_04;-0.190169651;1.067949859;-2.299844276;-0.731764021;TRUE
2155;i_0216;t_05;0.862576501;0.891753191;1.118296818;-0.240532591;FALSE
2156;i_0216;t_06;1.055362952;0.87009651;1.600764487;0.323992145;FALSE
2157;i_0216;t_07;0.035257951;0.485762465;-0.389725013;0.158640601;FALSE
2158;i_0216;t_08;0.287954811;-0.471093693;-2.003845717;0.83648645;FALSE
2159;i_0216;t_09;1.155195689;0.949629994;1.391056409;0.482053436;FALSE
2160;i_0216;t_10;0.726839569;1.847727591;-0.999172224;-0.711190009;FALSE
2161;i_0217;t_01;0.57522917;1.240407429;0.149644953;-0.073729831;FALSE
2162;i_0217;t_02;-0.658349968;-1.380814218;1.026437684;0.891235631;FALSE
2163;i_0217;t_03;0.413769922;0.474676877;-0.122683269;-0.332340578;FALSE
2164;i_0217;t_04;5.51852705;0.012346358;1.581239163;5.981503717;TRUE
2165;i_0217;t_05;0.385259243;0.087099937;-0.881936389;0.035770941;FALSE
2166;i_0217;t_06;-0.61768987;-0.182368194;-1.262260346;-0.347628437;FALSE
2167;i_0217;t_07;-2.321787843;-1.265670266;0.667559204;-0.498004926;FALSE
2168;i_0217;t_08;0.684856987;0.331283913;-0.901734302;0.379978557;FALSE
2169;i_0217;t_09;1.172223792;1.351728631;0.669026519;0.045950438;FALSE
2170;i_0217;t_10;0.787309531;1.636565736;-0.180902711;-0.490590656;FALSE
2171;i_0218;t_01;-0.918226475;0.479932229;0.380253655;-0.841366759;FALSE
2172;i_0218;t_02;-1.246880652;-0.736315911;-2.139970557;-0.376449842;FALSE
2173;i_0218;t_03;-1.262857731;-0.583016619;0.489645692;-0.985931218;FALSE
2174;i_0218;t_04;-1.077323427;-0.611431982;-0.885713905;-0.025224904;FALSE
2175;i_0218;t_05;0.692569311;0.603350044;-1.330243318;-0.207825581;FALSE
2176;i_0218;t_06;-0.652494807;-0.235763339;0.309818957;-0.363694711;FALSE
2177;i_0218;t_07;1.694978768;2.904216092;0.535418264;-0.685781156;FALSE
2178;i_0218;t_08;-0.148531456;-0.268291279;0.485165687;0.111508823;FALSE
2179;i_0218;t_09;0.778633233;0.148092848;-0.595406467;0.821339178;FALSE
2180;i_0218;t_10;-1.45306274;-0.206794983;-0.077371618;-0.922258691;FALSE
2181;i_0219;t_01;-1.415641035;-0.642560138;0.732063412;-0.191214736;FALSE
2182;i_0219;t_02;1.182221048;0.847571824;-0.695898865;0.493838338;FALSE
2183;i_0219;t_03;-0.560514414;-0.527572126;1.902631208;-0.313958177;FALSE
2184;i_0219;t_04;-0.648616977;0.002370757;0.599793814;-0.185246977;FALSE
2185;i_0219;t_05;-3.246505629;-0.281880234;0.695539081;-3.236596027;TRUE
2186;i_0219;t_06;-3.645486217;-2.828474652;-0.844502257;-0.738900592;FALSE
2187;i_0219;t_07;1.083039735;0.650930316;-1.987418589;0.980639803;FALSE
2188;i_0219;t_08;-0.111115111;0.157759171;0.139654826;-0.252051067;FALSE
2189;i_0219;t_09;-1.374404961;-0.853437023;0.294867843;-0.305094929;FALSE
2190;i_0219;t_10;1.132070017;1.363100086;1.040722825;0.118053213;FALSE
2191;i_0220;t_01;-2.717450619;-1.262896171;0.526047207;-0.869902919;FALSE
2192;i_0220;t_02;-1.942121931;-1.777946546;0.03107019;-0.002200903;FALSE
2193;i_0220;t_03;-0.360088068;-0.686919645;-0.419826295;0.048601055;FALSE
2194;i_0220;t_04;-2.371257905;-1.184335522;-0.467543041;-0.718396257;FALSE
2195;i_0220;t_05;0.592041614;0.789677302;0.561406423;-0.466820952;FALSE
2196;i_0220;t_06;-0.804379626;0.085963771;-0.804715517;-0.809447056;FALSE
2197;i_0220;t_07;-0.608541796;-0.370061443;0.183017683;0.312835398;FALSE
2198;i_0220;t_08;0.006432595;0.009336367;1.105714351;0.016704811;FALSE
2199;i_0220;t_09;-1.398625606;-0.951059592;-0.947386457;-0.228907636;FALSE
2200;i_0220;t_10;-1.091898292;0.181717711;0.342000279;-0.921747353;FALSE
2201;i_0221;t_01;-1.172907807;0.190339844;1.078221212;-0.924235482;FALSE
2202;i_0221;t_02;-0.722278526;-0.071738769;-1.899584783;-0.634204635;FALSE
2203;i_0221;t_03;1.076688824;-0.00285171;-1.129221739;0.655670652;FALSE
2204;i_0221;t_04;2.402017002;-1.108218962;1.745484195;3.83312273;TRUE
2205;i_0221;t_05;0.763282491;0.935191767;1.664009165;-0.5867339;FALSE
2206;i_0221;t_06;-0.989848823;-1.485839452;0.559978206;0.431247609;FALSE
2207;i_0221;t_07;4.61869724;2.228541898;-0.091814276;2.795831733;TRUE
2208;i_0221;t_08;1.115561417;1.624135223;1.489682469;-0.634604582;FALSE
2209;i_0221;t_09;-0.106359062;0.519764625;0.191210107;-0.55310467;FALSE
2210;i_0221;t_10;-2.008740763;-1.352028637;-0.288924939;-0.450482836;FALSE
2211;i_0222;t_01;-0.109034316;0.426123828;-0.318950377;-0.515629729;FALSE
2212;i_0222;t_02;-0.662670552;-1.663187585;-0.137102914;0.597368401;FALSE
2213;i_0222;t_03;0.522214936;-0.269943622;1.961809266;-0.051195079;FALSE
2214;i_0222;t_04;1.086612078;0.79079096;-0.627930653;0.199224129;FALSE
2215;i_0222;t_05;1.57262074;0.840608639;1.104154335;-0.102296277;FALSE
2216;i_0222;t_06;1.28082837;0.032969485;0.981121689;0.763632111;FALSE
2217;i_0222;t_07;1.510630419;-0.238163754;-1.827350827;1.73498681;TRUE
2218;i_0222;t_08;0.084799673;0.263552286;0.603825783;-0.724267144;FALSE
2219;i_0222;t_09;-1.002643003;-1.591785174;1.495034613;0.242677434;FALSE
2220;i_0222;t_10;0.324177819;-0.376235069;0.185538269;0.487158424;FALSE
2221;i_0223;t_01;1.266239851;1.81252715;0.640591849;-0.447474061;FALSE
2222;i_0223;t_02;-1.316862307;-1.738099683;-2.048013825;0.097373567;FALSE
2223;i_0223;t_03;2.364285292;1.629111151;-0.070882635;-0.028894671;FALSE
2224;i_0223;t_04;0.58649647;0.528105441;0.592983536;0.041078863;FALSE
2225;i_0223;t_05;3.97614767;-0.360444187;-0.082718768;3.581568303;TRUE
2226;i_0223;t_06;2.261212698;2.237616891;-0.473670057;-0.381346143;FALSE
2227;i_0223;t_07;0.302855864;-0.040199617;-1.544494468;0.408532943;FALSE
2228;i_0223;t_08;1.791028097;1.894125332;0.19658627;-0.569326942;FALSE
